,Unnamed: 0,Unnamed: 0.1,date,high,low,open,close,volume,adjclose,formatted_date,Ticker,Company,compound,predictclose_15
877.0,877,877,1613485800,136.00999450683594,132.7899932861328,135.49000549316406,133.19000244140625,80576300,132.57174682617188,2021-02-16,AAPL,Apple,0,144.14867
878.0,878,878,1613572200,132.22000122070312,129.47000122070312,131.25,130.83999633789062,97918500,130.23265075683594,2021-02-17,AAPL,Apple,0,143.70901
879.0,879,879,1613658600,130.0,127.41000366210938,129.1999969482422,129.7100067138672,96856700,129.10791015625,2021-02-18,AAPL,Apple,0,143.06201
880.0,880,880,1613745000,130.7100067138672,128.8000030517578,130.24000549316406,129.8699951171875,87668800,129.26715087890625,2021-02-19,AAPL,Apple,0,142.32654
881.0,881,881,1614004200,129.72000122070312,125.5999984741211,128.00999450683594,126.0,103916400,125.41512298583984,2021-02-22,AAPL,Apple,0,141.39711
882.0,882,882,1614090600,126.70999908447266,118.38999938964844,123.76000213623048,125.86000061035156,158273000,125.27577209472656,2021-02-23,AAPL,Apple,0,140.27412
883.0,883,883,1614177000,125.55999755859376,122.2300033569336,124.94000244140624,125.3499984741211,111039900,124.76814270019533,2021-02-24,AAPL,Apple,0,139.07841
884.0,884,884,1614263400,126.45999908447266,120.54000091552734,124.68000030517578,120.98999786376952,148199500,120.42837524414062,2021-02-25,AAPL,Apple,0,137.75291
885.0,885,885,1614349800,124.8499984741211,121.1999969482422,122.58999633789062,121.26000213623048,164560400,120.69712829589844,2021-02-26,AAPL,Apple,0,136.36166
886.0,886,886,1614609000,127.93000030517578,122.79000091552734,123.75,127.79000091552734,116307900,127.19681549072266,2021-03-01,AAPL,Apple,0,135.21141
887.0,887,887,1614695400,128.72000122070312,125.01000213623048,128.41000366210938,125.12000274658205,102260900,124.53921508789062,2021-03-02,AAPL,Apple,0,134.31311
888.0,888,888,1614781800,125.70999908447266,121.83999633789062,124.80999755859376,122.05999755859376,112966300,121.49341583251952,2021-03-03,AAPL,Apple,0,133.46591
889.0,889,889,1614868200,123.5999984741211,118.62000274658205,121.75,120.12999725341795,178155000,119.5723648071289,2021-03-04,AAPL,Apple,0,132.56778
890.0,890,890,1614954600,121.94000244140624,117.56999969482422,120.9800033569336,121.41999816894533,153766600,120.85638427734376,2021-03-05,AAPL,Apple,0,131.69409
891.0,891,891,1615213800,121.0,116.20999908447266,120.93000030517578,116.36000061035156,154376600,115.8198699951172,2021-03-08,AAPL,Apple,0,130.72382
892.0,892,892,1615300200,122.05999755859376,118.79000091552734,119.02999877929688,121.08999633789062,129525800,120.52791595458984,2021-03-09,AAPL,Apple,0,129.82886
893.0,893,893,1615386600,122.16999816894533,119.4499969482422,121.69000244140624,119.9800033569336,111943300,119.4230728149414,2021-03-10,AAPL,Apple,0,129.0549
894.0,894,894,1615473000,123.20999908447266,121.26000213623048,122.54000091552734,121.95999908447266,103026500,121.39388275146484,2021-03-11,AAPL,Apple,0,128.48268
895.0,895,895,1615559400,121.16999816894533,119.16000366210938,120.4000015258789,121.02999877929688,88105100,120.46818542480467,2021-03-12,AAPL,Apple,0,128.00429
896.0,896,896,1615815000,124.0,120.41999816894533,121.41000366210938,123.98999786376952,92403800,123.4144515991211,2021-03-15,AAPL,Apple,0,127.72531
897.0,897,897,1615901400,127.22000122070312,124.72000122070312,125.6999969482422,125.56999969482422,115227900,124.98712158203124,2021-03-16,AAPL,Apple,0,127.74477
898.0,898,898,1615987800,125.86000061035156,122.33999633789062,124.0500030517578,124.76000213623048,111932600,124.1808853149414,2021-03-17,AAPL,Apple,0,127.91371
899.0,899,899,1616074200,123.18000030517578,120.31999969482422,122.87999725341795,120.52999877929688,121229700,119.97051239013672,2021-03-18,AAPL,Apple,0,128.02711
900.0,900,900,1616160600,121.43000030517578,119.68000030517578,119.9000015258789,119.98999786376952,185549500,119.43302154541016,2021-03-19,AAPL,Apple,0,128.00978
901.0,901,901,1616419800,123.87000274658205,120.26000213623048,120.33000183105467,123.38999938964844,111912300,122.81724548339844,2021-03-22,AAPL,Apple,0,128.00801
902.0,902,902,1616506200,124.23999786376952,122.13999938964844,123.33000183105467,122.54000091552734,95467100,121.97118377685548,2021-03-23,AAPL,Apple,0,128.05855
903.0,903,903,1616592600,122.9000015258789,120.06999969482422,122.81999969482422,120.08999633789062,88530500,119.53255462646484,2021-03-24,AAPL,Apple,0,128.06105
904.0,904,904,1616679000,121.66000366210938,119.0,119.54000091552734,120.58999633789062,98844700,120.0302276611328,2021-03-25,AAPL,Apple,0,127.9703
905.0,905,905,1616765400,121.4800033569336,118.91999816894533,120.3499984741211,121.20999908447266,94071200,120.64735412597656,2021-03-26,AAPL,Apple,0,127.853294
906.0,906,906,1617024600,122.58000183105467,120.7300033569336,121.6500015258789,121.38999938964844,80819200,120.82652282714844,2021-03-29,AAPL,Apple,0,127.75824
907.0,907,907,1617111000,120.4000015258789,118.86000061035156,120.11000061035156,119.9000015258789,85671900,119.34343719482422,2021-03-30,AAPL,Apple,0,127.604744
908.0,908,908,1617197400,123.5199966430664,121.1500015258789,121.6500015258789,122.1500015258789,118323800,121.58300018310548,2021-03-31,AAPL,Apple,0,127.52019
909.0,909,909,1617283800,124.18000030517578,122.48999786376952,123.66000366210938,123.0,75089100,122.42904663085938,2021-04-01,AAPL,Apple,0,127.56036
910.0,910,910,1617629400,126.16000366210938,123.06999969482422,123.87000274658205,125.9000015258789,88651200,125.31559753417967,2021-04-05,AAPL,Apple,0,127.77941
911.0,911,911,1617715800,127.12999725341795,125.6500015258789,126.5,126.20999908447266,80171300,125.62415313720705,2021-04-06,AAPL,Apple,0,128.18462
912.0,912,912,1617802200,127.91999816894533,125.13999938964844,125.83000183105467,127.9000015258789,83466700,127.30631256103516,2021-04-07,AAPL,Apple,0,128.73799
913.0,913,913,1617888600,130.38999938964844,128.52000427246094,128.9499969482422,130.36000061035156,88844600,129.7548828125,2021-04-08,AAPL,Apple,0,129.51405
914.0,914,914,1617975000,133.0399932861328,129.47000122070312,129.8000030517578,133.0,106686700,132.3826141357422,2021-04-09,AAPL,Apple,0,130.50848
915.0,915,915,1618234200,132.85000610351562,130.6300048828125,132.52000427246094,131.24000549316406,91420000,130.6308135986328,2021-04-12,AAPL,Apple,0,131.62006
